"","Factor 1","Factor 2","Factor 3","Factor 4"
"ENSG00000164283",-0.209788337349892,-0.154136046767235,-0.101260423660278,8.7079769173215e-07
"ENSG00000137673",-0.106602437794209,-0.252353191375732,0.0877871215343475,-2.63434026237519e-06
"ENSG00000163395",0.225466445088387,0.0911250561475754,0.0781286731362343,-0.000163041608175263
"ENSG00000182742",-0.256255000829697,-0.188331305980682,0.00703921541571617,4.81049482914386e-06
"ENSG00000178394",0.197686567902565,0.325553566217422,-0.0232121422886848,-7.17417287887656e-06
"ENSG00000101327",-0.0382002145051956,0.305632621049881,-0.0374763533473015,-8.27300755190663e-06
"ENSG00000237541",-0.114187628030777,-0.140485152602196,0.105733215808868,3.1759357170813e-06
"ENSG00000078399",-0.23377887904644,-0.159265294671059,-0.00100386154372245,1.16163391794544e-07
"ENSG00000169035",-0.000219468027353287,0.424113720655441,0.0566001757979393,1.56409396367962e-06
"ENSG00000174343",-0.242963403463364,-0.131154790520668,-0.0537415482103825,9.11622237254051e-07
"ENSG00000166006",0.0684593766927719,0.418497383594513,-0.0572962239384651,4.49159614390737e-07
"ENSG00000113327",0.117379724979401,0.397160053253174,-0.0457541458308697,2.15572782735762e-07
"ENSG00000011083",0.000183656768058427,0.455067694187164,0.0500692017376423,-7.17638386049657e-07
"ENSG00000205279",0.00786791183054447,0.423815906047821,-0.00176613579969853,2.6833407673621e-07
"ENSG00000173157",0.335349857807159,-0.0345975160598755,0.00639760727062821,-4.61315676147933e-06
"ENSG00000104722",0.0154205393046141,0.452031672000885,0.0439635552465916,-1.00362728971959e-06
"ENSG00000008196",-0.163982316851616,-0.0348489508032799,-0.177356272935867,1.04004375316435e-05
"ENSG00000258227",-0.296561241149902,-0.168321639299393,0.0844107642769814,3.25322689604945e-05
"ENSG00000152595",-0.0606869161128998,0.313083499670029,-0.056913960725069,-2.77732624454075e-07
"ENSG00000165762",0.241089031100273,-0.164520889520645,0.23072861135006,-1.78843129106099e-05
"ENSG00000136542",-0.318826347589493,-0.0591339655220509,-0.0234050154685974,2.51648234552704e-05
"ENSG00000144481",-0.302458494901657,-0.118848331272602,-0.0382530800998211,1.92620391317178e-05
"ENSG00000186973",-0.303124815225601,-0.0947935953736305,0.0776054859161377,2.53792586590862e-06
"ENSG00000046604",-0.310205787420273,0.00617515668272972,0.000832975027151406,1.92810584849212e-05
"ENSG00000215474",0.0907350480556488,0.0272966232150793,-0.130531534552574,2.80873737210641e-05
"ENSG00000151952",0.0454402677714825,0.423840165138245,-0.0229187738150358,1.75542299984954e-05
"ENSG00000129152",0.245613738894463,0.143932119011879,0.00376540748402476,1.00167380878702e-05
"ENSG00000128652",-0.0910414531826973,-0.12427095323801,-0.0735770910978317,2.47818411480694e-06
"ENSG00000164651",-0.271618008613586,0.190753743052483,-0.0834073573350906,3.88261298667203e-07
"ENSG00000198768",-0.295742094516754,-0.0329043157398701,-0.0426179096102715,8.49053394631483e-05
"ENSG00000135426",-0.0615434981882572,0.413348883390427,0.0390744060277939,1.20977304618464e-07
"ENSG00000099715",0.131835490465164,0.16851681470871,0.130463004112244,-0.261658102273941
"ENSG00000133067",-0.279956161975861,0.0993416234850883,0.0254712365567684,-1.67491293723288e-06
"ENSG00000176884",0.115726292133331,0.41551074385643,0.000956658972427249,1.08827705957992e-07
"ENSG00000225110",0.0245405025780201,0.435465931892395,0.0618403144180775,-2.07546599995112e-06
"ENSG00000188488",-0.289324849843979,-0.107667170464993,0.00793158542364836,7.56010240365868e-06
"ENSG00000106006",-0.305527985095978,-0.137770757079124,-0.0766746327280998,7.76018623582786e-06
"ENSG00000110887",0.0253092590719461,0.113379277288914,0.0768660828471184,-4.25231149847605e-07
"ENSG00000134460",-0.144378289580345,-0.233312666416168,-0.0104224942624569,-7.29678049538052e-06
"ENSG00000169245",-0.234342336654663,-0.198487669229507,0.0145445093512535,-1.94221883020873e-07
