"","Factor 1","Factor 2","Factor 3","Factor 4"
"CYP4A11",2.47692400989763e-06,2.35852417063143e-06,4.35973106505116e-06,4.71432895210455e-06
"SPRYD5",-5.58805595574086e-06,-1.46556294566835e-05,-3.27968155033886e-06,4.6497916628141e-06
"COL4A4",-1.16383425847744e-05,-1.88016256288392e-05,-5.31242176293745e-06,8.87615806277608e-06
"BCLAF1",4.00982753490098e-06,1.58435996127082e-05,2.9224936497485e-06,-7.00846248946618e-06
"PCDH11Y",4.15850036006304e-06,1.22157518944732e-06,-1.45031581268995e-05,-5.10435802425491e-06
"CHGB",2.47089815275103e-06,1.15402717710822e-05,-3.87947557101143e-06,-4.01341821998358e-06
"NELL1",-4.10291659136419e-06,1.96948099073779e-06,-2.43469526139961e-06,6.86173325448181e-06
"HHIPL2",-5.34147875441704e-06,-7.14515454092179e-06,-2.73755540547427e-06,-3.97490612158435e-06
"LOC653544",-5.56400163986837e-06,-1.29285472212359e-05,-4.10842221754137e-06,-4.23344727096264e-06
"RGPD5",-5.37755522600492e-06,-1.60618674271973e-05,-3.22854748446844e-06,2.37655240198364e-06
"CENPF",-3.27234783981112e-06,-1.00457455118885e-05,4.01633815272362e-06,-1.13017097191914e-06
"PRDM15",-3.85712291972595e-06,1.44811947393464e-05,2.275533233842e-06,-3.34676110469445e-06
"WWC3",5.00620626553427e-06,-1.30108528537676e-05,6.77522302794387e-06,6.00435851083603e-06
"CSMD3",8.55146663525375e-06,-1.24953021440888e-05,-5.71957571082748e-06,-2.61962031800067e-06
"NEU2",5.77029186388245e-06,-7.10299264028436e-06,-4.52094764114008e-06,-7.74970612837933e-06
"ARMC3",2.02790303660549e-07,6.48800778435543e-06,-3.00446245091734e-05,-1.17543822852895e-06
"COL11A2",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"ZNF41",-6.055515314074e-06,-4.72331578293961e-08,-5.35726530870306e-06,1.85124863492092e-05
"VPS8",3.47002310263633e-06,-7.70075621403521e-06,1.11976294192573e-06,-2.92848540084378e-06
"CILP2",-9.24095638765721e-06,-3.3334720228595e-06,-6.07286619924707e-06,6.31875309409224e-07
"SIGLEC6",-1.44410496432101e-05,-2.81000466202386e-05,-4.49590856987925e-07,-8.09689390735002e-06
"TLR2",-1.06374764072825e-05,-7.22507684258744e-06,-5.07552726958238e-07,-6.7606433731271e-06
"PRB2",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"PIKFYVE",-7.7143477028585e-06,-1.12197699309036e-06,-1.03124948509503e-05,1.70332100424275e-06
"KMT2D",1.02755814168631e-06,2.96351045108167e-05,1.37087290568161e-05,-4.47230831923662e-06
"BRCA2",2.93687691055311e-07,4.31163789471611e-05,5.19920013175579e-06,9.94276433630148e-06
"DLG5",7.2769698817865e-06,-1.97354438569164e-07,-1.69737930377778e-08,-2.50117341238365e-06
"AOX1",1.17834849788778e-06,-9.86447776085697e-06,9.15102828003e-06,-2.30053069572023e-06
"DDX26B",-3.25961036651279e-06,-7.30117244529538e-06,-1.83472980097577e-06,8.94504501047777e-06
"SH3RF2",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"SLC5A4",-1.1900502613571e-05,-2.43695685639977e-05,-9.7375768746133e-06,4.68321530888716e-07
"PAPPA2",-3.43940428138012e-06,-7.27271640243998e-07,1.75523964571767e-05,-1.42513798095933e-07
"OR2T4",5.69338044442702e-06,1.75160607795988e-06,-1.57151971507119e-05,7.43104192224564e-06
"KIF4B",1.15869715955341e-06,3.35658432959463e-06,1.25796543670731e-06,4.93588322569849e-06
"CCDC60",-3.38902736984892e-06,-1.95230823010206e-05,5.61942306376295e-06,1.84308828465873e-06
"ADNP2",-9.49911827774486e-06,1.676587203292e-06,-2.20692459151905e-06,1.64511436651082e-06
"IRS1",2.78404422715539e-06,-1.16628816613229e-05,-1.08134202037036e-06,-3.9787510104361e-06
"ADAMTS20",-3.17141689265554e-06,-2.25556705117924e-05,6.86209205014165e-06,1.79388166543504e-06
"PLCL1",7.01192561791686e-08,2.29910274356371e-05,1.00399233815551e-06,-3.58168040293094e-06
"PALM2.AKAP2",1.50122764353e-06,1.5969408195815e-05,6.01489318796666e-07,4.26620317739435e-06
"PCDH9",2.55534473581065e-06,-2.52154654845071e-06,2.31796411753749e-06,-3.72897852685128e-06
"ATP1A2",-7.55240398575552e-06,8.67704784468515e-06,-3.93713344237767e-06,5.39346865480184e-06
"TLR6",-5.73293345951242e-06,3.48977555404417e-05,-2.15449313145655e-06,9.06531022337731e-06
"DVL2",-5.41845065527014e-06,5.52106121176621e-06,-1.96518158190884e-06,4.18768513554824e-06
"CFHR4",1.36978042064584e-06,-1.50043217672646e-06,3.53801010533061e-06,-3.53935547536821e-06
"C15orf2",-4.96729762744508e-06,1.12020370579557e-05,1.29131035464525e-06,-3.96202540287049e-06
"KIAA1210",-4.38605366070988e-06,1.38898235491069e-06,-1.05515118775656e-05,4.07728657592088e-06
"RET",-1.17211830001906e-05,-4.32637625635834e-06,3.8273665268207e-06,9.69578286458272e-06
"GABRB2",-1.5238185369526e-05,-2.34743638429791e-05,4.6435075091722e-06,2.06371669264627e-06
"RAB11FIP5",-2.91881565317453e-06,-2.27774053200847e-05,-2.92662184619985e-06,9.36733795242617e-06
"ITIH5L",-4.38605366070988e-06,1.38898235491069e-06,-1.05515118775656e-05,4.07728657592088e-06
"ALPP",2.96030452773266e-06,-8.76380909176078e-06,8.4771645560977e-06,8.80181141837966e-06
"SALL3",-1.6631189510008e-06,-1.56939204316586e-05,-3.17063927468553e-06,9.16907254122634e-07
"SERPINA3",-3.28837768392987e-06,-3.71335318050114e-06,-3.29522890751832e-06,-5.16010686624213e-06
"F8",-1.87410332728177e-05,-6.06930507274228e-06,6.78380217777885e-07,1.46593156387098e-05
"TXNDC3",-5.41057079317397e-06,-1.1127093785035e-05,-3.03040405924548e-06,-3.745059530047e-06
"TEP1",-8.34633647173177e-06,-5.42035377293359e-06,2.00903741642833e-07,-8.73320641403552e-06
"CDH4",-6.43389194010524e-06,2.35130528380978e-06,4.20139258494601e-06,-1.69125894444733e-06
"ZMYM3",-3.76515890820883e-06,-3.14653038913093e-06,-8.96372421266278e-06,8.38326195662376e-06
"GRM4",-1.40665324579459e-05,-9.78915613814024e-06,-1.28115334518952e-05,-6.00999328526086e-07
"ZCCHC12",2.35197694564704e-06,3.01426262012683e-05,-2.83116714854259e-05,7.91874117567204e-06
"MAX",5.89321052757441e-06,3.37575802404899e-05,-1.2521611097327e-05,4.0906852518674e-06
"C9orf131",-4.76244986202801e-06,-1.12785555757e-05,-7.77500099502504e-06,-4.7559324229951e-06
"MCTP2",4.50901234216872e-06,-1.21096982184099e-05,2.28360531764338e-05,8.33622925711097e-06
"PSPH",-9.38776247494388e-06,-9.43028953770408e-06,-1.91657254617894e-05,-1.24989501273376e-05
"EPHA3",1.78335303644417e-05,-2.66197912424104e-05,-6.23036539764144e-05,-5.44436215932365e-06
"ANKRD17",5.96291829424445e-06,2.09715090022655e-05,-1.01233799796319e-05,-3.76912703359267e-06
"CLIP2",1.02577075722365e-06,2.34130275202915e-05,-1.72653217305196e-05,9.81670382316224e-06
"NLRP4",-2.09942345463787e-06,1.68454334925627e-05,6.59986471873708e-06,-6.50770471111173e-06
"BCL6",-9.53661947278306e-06,4.41490374214482e-06,1.45707299452624e-05,-4.02664772991557e-06
"FOXR2",-4.70334498459124e-06,-2.25893891183659e-05,-6.82399377183174e-06,4.53327766081202e-06
"EHD3",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"ZMIZ1",2.31796889238467e-06,1.14755503091146e-05,-4.35919810115593e-06,4.17137334807194e-06
"ITIH6",2.61620425590081e-06,-1.85845638043247e-05,6.65903917251853e-06,2.55265549640171e-05
"ANK3",1.61505045070953e-06,-4.47354113930487e-06,-2.43736303673359e-06,-2.03442004931276e-06
"MYO1A",3.76500525200996e-10,-1.09507569678868e-09,6.47388920249625e-10,-2.03500175044447e-10
"ABCA7",-7.69184771343134e-06,5.0428470785846e-06,2.91790615847276e-06,-2.69418683274125e-06
