"","Factor 1","Factor 2","Factor 3","Factor 4"
"ARAP3",-4.25054349761922e-06,3.36940574925393e-05,1.72396994457813e-06,1.14294994091324e-06
"CLEC4M",6.39193604001775e-06,1.24017296911916e-05,-1.41386544783018e-05,-4.30136395834779e-07
"CYP4A11",2.73031241704302e-06,1.95743700714957e-06,4.8008205340011e-06,4.37361177318962e-06
"SPRYD5",-6.19846878180397e-06,-1.2077603059879e-05,-3.2355810617446e-06,4.30034788223566e-06
"COL4A4",-1.29034588098875e-05,-1.55358229676494e-05,-5.22394975632778e-06,8.22221772978082e-06
"BCLAF1",4.43665294369566e-06,1.2966234862688e-05,3.10167138195538e-06,-6.46043372398708e-06
"PCDH11Y",4.61469426227268e-06,7.25125971712259e-07,-1.58881921379361e-05,-4.78418496641098e-06
"CHGB",2.74937792710261e-06,9.40973222895991e-06,-4.49977278549341e-06,-3.7429447274917e-06
"NELL1",-4.54031351182493e-06,1.57575459525106e-06,-2.6573675313557e-06,6.31959574093344e-06
"HHIPL2",-5.92155447520781e-06,-5.92970081925159e-06,-2.72368356490915e-06,-3.65597497875569e-06
"LOC653544",-6.16911984252511e-06,-1.06794477687799e-05,-4.16698503613588e-06,-3.897236638295e-06
"RGPD5",-5.95467781749903e-06,-1.32033992485958e-05,-3.34257174472441e-06,2.18902437154611e-06
"CENPF",-3.63191338692559e-06,-8.1674716057023e-06,4.52789481641958e-06,-1.00873978681193e-06
"PRDM15",-4.26318592872121e-06,1.19339902084903e-05,2.293668103448e-06,-3.08993912767619e-06
"WWC3",5.54189864487853e-06,-1.04996588561335e-05,7.34520790501847e-06,5.57018938707188e-06
"CSMD3",9.45575175137492e-06,-1.04077935247915e-05,-6.07955280429451e-06,-2.42928877014492e-06
"NEU2",6.39514883005177e-06,-5.89147475693608e-06,-5.05589878230239e-06,-7.18929959475645e-06
"ARMC3",2.25457853275657e-07,4.73900854558451e-06,-3.24797983921599e-05,-1.19766139050625e-06
"COL11A2",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"ZNF41",-6.70818008075003e-06,-1.72634457840104e-07,-5.61379101782222e-06,1.72278378158808e-05
"VPS8",3.84486293114605e-06,-6.27584040557849e-06,1.16865942345612e-06,-2.69803422270343e-06
"CILP2",-1.02294543466996e-05,-2.8064039270248e-06,-6.44803640170721e-06,5.66233438803465e-07
"SIGLEC6",-1.60061117639998e-05,-2.30178884521592e-05,1.70720184655693e-08,-7.43462851460208e-06
"TLR2",-1.17878616947564e-05,-5.94668972553336e-06,-2.46908285816971e-07,-6.21492245045374e-06
"PRB2",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"PIKFYVE",-8.56123733683489e-06,-1.14679107809934e-06,-1.08414997157524e-05,1.55156078562868e-06
"KMT2D",1.14901206416107e-06,2.45555111177964e-05,1.44330779221491e-05,-4.09728363592876e-06
"BRCA2",3.23241266642071e-07,3.53420145984273e-05,5.42409088666318e-06,9.19689682632452e-06
"DLG5",8.06259868113557e-06,-1.62654757218661e-07,-2.06546516778872e-07,-2.32129423238803e-06
"AOX1",1.30087028082926e-06,-7.90984904597281e-06,9.98221821646439e-06,-2.07450011657784e-06
"DDX26B",-3.60335707227932e-06,-5.98031374465791e-06,-1.9880565105268e-06,8.25516053737374e-06
"SH3RF2",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"SLC5A4",-1.31662745843641e-05,-2.01200073206564e-05,-1.03452603070764e-05,4.05171817874361e-07
"PAPPA2",-3.81235076929443e-06,-2.54952169598255e-07,1.90548471437069e-05,-5.43111369211147e-08
"OR2T4",6.31812690699007e-06,1.17793069875916e-06,-1.73380394699052e-05,6.76647050568135e-06
"KIF4B",1.27943906136352e-06,2.75728780252393e-06,1.35671859879949e-06,4.55704457635875e-06
"CCDC60",-3.75669242203003e-06,-1.58620186994085e-05,6.26168639428215e-06,1.73775492839923e-06
"ADNP2",-1.05171675386373e-05,1.35257710098813e-06,-2.2639815142611e-06,1.51684525917517e-06
"IRS1",3.08655012304371e-06,-9.54304414335638e-06,-1.21945834052894e-06,-3.67714733329194e-06
"ADAMTS20",-3.5109430882585e-06,-1.82971998583525e-05,7.54347593101556e-06,1.69220015777682e-06
"PLCL1",7.84708475976004e-08,1.88489302672679e-05,9.54829602051177e-07,-3.30865032083238e-06
"PALM2.AKAP2",1.6611259070487e-06,1.30487906062626e-05,5.66004985103064e-07,3.92892525269417e-06
"PCDH9",2.83762392427889e-06,-1.97356848730124e-06,2.36232244787971e-06,-3.44023806064797e-06
"ATP1A2",-8.35504943097476e-06,7.07765775587177e-06,-4.28915564043564e-06,4.95453241455834e-06
"TLR6",-6.33847503195284e-06,2.85279238596559e-05,-2.53810890171735e-06,8.34726779430639e-06
"DVL2",-5.9927524489467e-06,4.50745574198663e-06,-2.17231695387454e-06,3.8482216950797e-06
"CFHR4",1.51134668158193e-06,-1.18277830551961e-06,3.89362594432896e-06,-3.24165557685774e-06
"C15orf2",-5.49545302419574e-06,9.20335696719121e-06,1.34365461690322e-06,-3.65194091500598e-06
"KIAA1210",-4.85828604723793e-06,9.10325979930349e-07,-1.13154210339417e-05,3.72220642930188e-06
"RET",-1.29739391923067e-05,-3.43916713063663e-06,4.26926180807641e-06,8.98957841855008e-06
"GABRB2",-1.68637579918141e-05,-1.91235594684258e-05,5.21001175002311e-06,1.93686855709529e-06
"RAB11FIP5",-3.2450743674417e-06,-1.86980541911907e-05,-2.75679053629574e-06,8.67970993567724e-06
"ITIH5L",-4.85828604723793e-06,9.10325979930349e-07,-1.13154210339417e-05,3.72220642930188e-06
"ALPP",3.26602207678661e-06,-7.04083686287049e-06,9.35188018047484e-06,8.18418811832089e-06
"SALL3",-1.84487942078704e-06,-1.2892252925667e-05,-3.29310910274216e-06,8.42941233258898e-07
"SERPINA3",-3.63353865395766e-06,-3.07420600620389e-06,-3.58883175977098e-06,-4.77561752632027e-06
"F8",-2.07312932616333e-05,-4.88519572172663e-06,8.49071852826455e-07,1.36123826450785e-05
"TXNDC3",-6.00401881456492e-06,-9.18069235922303e-06,-2.94878441309265e-06,-3.43723195328494e-06
"TEP1",-9.24094092624728e-06,-4.39866789747612e-06,3.19721323194244e-07,-8.05759555078112e-06
"CDH4",-7.12572818883928e-06,1.99414353119209e-06,4.60055662188097e-06,-1.53610551478778e-06
"ZMYM3",-4.16671582570416e-06,-2.69705333266756e-06,-9.70816563494736e-06,7.70190490584355e-06
"GRM4",-1.55572415678762e-05,-8.21986759547144e-06,-1.37568458740134e-05,-6.00046121235209e-07
"ZCCHC12",2.62587218458066e-06,2.41963043663418e-05,-3.12566226057243e-05,7.15789064997807e-06
"MAX",6.53902679914609e-06,2.73982150247321e-05,-1.40002202897449e-05,3.68253813576302e-06
"C9orf131",-5.27041629538871e-06,-9.37674667511601e-06,-8.3190570876468e-06,-4.41159545516712e-06
"MCTP2",4.98305871587945e-06,-9.50731191551313e-06,2.48178348556394e-05,7.80205027695047e-06
"PSPH",-1.0394818673376e-05,-8.05730542197125e-06,-2.04871939786244e-05,-1.1640362572507e-05
"EPHA3",1.97378394659609e-05,-2.2744028683519e-05,-6.71092493575998e-05,-5.21019273946877e-06
"ANKRD17",6.62015645502834e-06,1.69973864103667e-05,-1.13774158307933e-05,-3.55250563188747e-06
"CLIP2",1.1495058060973e-06,1.88388112292159e-05,-1.90070550161181e-05,8.97358859219821e-06
"NLRP4",-2.33613695854729e-06,1.38804080052068e-05,7.26850566934445e-06,-5.96488371229498e-06
"BCL6",-1.05730014183791e-05,3.85046814699308e-06,1.6019270333345e-05,-3.63138883585634e-06
"FOXR2",-5.22048867424019e-06,-1.86121324077249e-05,-6.94230993758538e-06,4.18796025769552e-06
"EHD3",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"ZMIZ1",2.57403712566884e-06,9.30060832615709e-06,-4.90023239763104e-06,3.81140762328869e-06
"ITIH6",2.90995330942678e-06,-1.50117675730144e-05,7.02784882378182e-06,2.39770051848609e-05
"ANK3",1.78835352926399e-06,-3.76710409000225e-06,-2.65047219727421e-06,-1.88646390597569e-06
"MYO1A",3.94452220886521e-10,-6.43351982798634e-10,7.74307118422968e-10,-1.62006852377772e-10
"ABCA7",-8.5054807641427e-06,4.21394997829339e-06,3.12391148327151e-06,-2.473816039128e-06
